bucket,brand_existing,model_existing,first_year_existing,source_existing,brand_catalog,model_catalog,model_id_catalog,first_year_catalog,year_basis,confidence,sources_catalog,note,reviewer_decision
CATALOG_ONLY,,,,,Morrow,Trooper,morrow--trooper,2003,earliest_sourced,likely,https://web.archive.org/web/200304/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/,,
CATALOG_ONLY,,,,,Morrow,Truth,morrow--truth,2003,earliest_sourced,likely,https://web.archive.org/web/200304/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/,,
CATALOG_ONLY,,,,,Morrow,Unit,morrow--unit,2000,earliest_sourced,likely,https://web.archive.org/web/200003/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200006/http://www.morrowsnowboards.com/,,
CATALOG_ONLY,,,,,Morrow,Wildflower,morrow--wildflower,1999,earliest_sourced,verified,https://www.snowboarder.com/news/how-the-1999-womens-boards-stack-up-a-review | https://web.archive.org/web/200304/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/,,
CATALOG_ONLY,,,,,Moss Snowstick,Jellyfish,moss-snowstick--jellyfish,,unknown,likely,https://www.mosssnowstick.com/,,
CATALOG_ONLY,,,,,Moss Snowstick,Little Fluffy,moss-snowstick--little-fluffy,,unknown,likely,https://www.mosssnowstick.com/,,
CATALOG_ONLY,,,,,Moss Snowstick,Modern Fish,moss-snowstick--modern-fish,,unknown,likely,https://www.mosssnowstick.com/,,
CATALOG_ONLY,,,,,Moss Snowstick,PQ,moss-snowstick--pq,,unknown,likely,https://www.mosssnowstick.com/,,
CATALOG_ONLY,,,,,Moss Snowstick,PT,moss-snowstick--pt,,unknown,likely,https://www.mosssnowstick.com/,,
CATALOG_ONLY,,,,,Moss Snowstick,SW,moss-snowstick--sw,,unknown,likely,https://www.mosssnowstick.com/,,
CATALOG_ONLY,,,,,Moss Snowstick,U,moss-snowstick--u,,unknown,likely,https://www.mosssnowstick.com/,,
CATALOG_ONLY,,,,,Moss Snowstick,Wing,moss-snowstick--wing,,unknown,likely,https://www.mosssnowstick.com/,,
CATALOG_ONLY,,,,,Never Summer,Benchmark,never-summer--benchmark,2027,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Breezy Rider,never-summer--breezy-rider,2025,earliest_sourced,verified,https://www.evo.com/shop/snowboard/snowboards/never-summer | https://thegoodride.com/snowboard-reviews/ | https://thegoodride.com/snowboard-reviews/?brand=jones,,
CATALOG_ONLY,,,,,Never Summer,Cascade,never-summer--cascade,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Circuit,never-summer--circuit,2010,earliest_sourced,likely,https://www.snowdb.com/catalog/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Cirrus,never-summer--cirrus,2025,earliest_sourced,verified,https://www.evo.com/shop/snowboard/snowboards/never-summer | https://thegoodride.com/snowboard-reviews/ | https://thegoodride.com/snowboard-reviews/?brand=jones,,
CATALOG_ONLY,,,,,Never Summer,Easy Rider,never-summer--easy-rider,2027,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Evo,never-summer--evo,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://thegoodride.com/snowboard-reviews/never-summer-evo-snowboard-review-and-buying-advice/ | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Harpoon,never-summer--harpoon,2021,introduced,likely,https://thegoodride.com/snowboard-reviews/never-summer-harpoon-snowboard-review/,,
CATALOG_ONLY,,,,,Never Summer,Heritage,never-summer--heritage,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Infinity,never-summer--infinity,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://www.evo.com/shop/snowboard/snowboards/never-summer | https://thegoodride.com/snowboard-reviews/ | https://thegoodride.com/snowboard-reviews/?brand=jones | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Instagator,never-summer--instagator,2027,earliest_sourced,likely,https://neversummer.com/collections/mens-snowboards,,
CATALOG_ONLY,,,,,Never Summer,Legacy,never-summer--legacy,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://www.evo.com/outlet/snowboards/never-summer-legacy-snowboard | https://www.snowboarder.com/gear/never-summer-legacy-snowboard/ | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Llama,never-summer--llama,2027,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Lotus,never-summer--lotus,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Maverix,never-summer--maverix,2017,earliest_sourced,likely,https://neversummer.com/collections/mens-snowboards,,
CATALOG_ONLY,,,,,Never Summer,Nokhu,never-summer--nokhu,2027,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Pandora,never-summer--pandora,2008,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Premier,never-summer--premier,2005,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20051024184546/http://neversummer.com/boards.php | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Premier T5,never-summer--premier-t5,2007,earliest_sourced,verified,https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Proto,never-summer--proto,2012,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer | https://thegoodride.com/snowboard-reviews/,,
CATALOG_ONLY,,,,,Never Summer,Proto FR,never-summer--proto-fr,2026,introduced,likely,https://thegoodride.com/snowboard-reviews/?brand=jones,,
CATALOG_ONLY,,,,,Never Summer,Proto Swift,never-summer--proto-swift,2026,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer | https://www.snowboarder.com/news/best-powder-snowboard-reviews-never-summer-swift | https://thegoodride.com/snowboard-reviews/?brand=jones,,
CATALOG_ONLY,,,,,Never Summer,Proto Synthesis,never-summer--proto-synthesis,2021,introduced,likely,https://thegoodride.com/snowboard-reviews/never-summer-proto-synthesis-snowboard-review/,,
CATALOG_ONLY,,,,,Never Summer,Proto Type 3,never-summer--proto-type-3,2026,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer | https://thegoodride.com/snowboard-reviews/never-summer-proto-type-3-snowboard-review/,,
CATALOG_ONLY,,,,,Never Summer,Proto Wilder,never-summer--proto-wilder,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Raptor,never-summer--raptor,2011,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://www.snowboarder.com/gear/never-summer-raptor-snowboard/,,
CATALOG_ONLY,,,,,Never Summer,Revolver,never-summer--revolver,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Ripsaw,never-summer--ripsaw,2014,introduced,likely,https://thegoodride.com/snowboard-reviews/never-summer-ripsaw-snowboard-review/,,
CATALOG_ONLY,,,,,Never Summer,Shaper Twin,never-summer--shaper-twin,2026,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://thegoodride.com/snowboard-reviews/,,
CATALOG_ONLY,,,,,Never Summer,SL,never-summer--sl,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://www.evo.com/outlet/snowboards/never-summer-sl-black-snowboard | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Small Batch Shaper Twin LT,never-summer--small-batch-shaper-twin-lt,2026,introduced,likely,https://thegoodride.com/snowboard-reviews/?brand=jones,,
CATALOG_ONLY,,,,,Never Summer,Summit,never-summer--summit,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://neversummer.com/collections/mens-snowboards | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,System,never-summer--system,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Titan,never-summer--titan,2007,earliest_sourced,verified,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Titan TX,never-summer--titan-tx,2008,earliest_sourced,verified,https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html,,
CATALOG_ONLY,,,,,Never Summer,Trooper,never-summer--trooper,2026,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,V-Twin,never-summer--v-twin,2026,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,Valhalla,never-summer--valhalla,2027,earliest_sourced,verified,https://neversummer.com/collections/mens-snowboards | https://www.evo.com/shop/snowboard/snowboards/never-summer,,
CATALOG_ONLY,,,,,Never Summer,West,never-summer--west,2016,introduced,likely,https://thegoodride.com/snowboard-reviews/never-summer-west-snowboard-review/,,
CATALOG_ONLY,,,,,Nidecker,Addict,nidecker--addict,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Advanced,nidecker--advanced,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Alpha,nidecker--alpha,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Angel,nidecker--angel,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Antti Autti,nidecker--antti-autti,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Astral,nidecker--astral,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Axis,nidecker--axis,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Beta,nidecker--beta,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Beta APX,nidecker--beta-apx,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Blade,nidecker--blade,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://www.evo.com/shop/snowboard/snowboards/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Cheat Code,nidecker--cheat-code,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Chill,nidecker--chill,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Cult,nidecker--cult,2010,earliest_sourced,likely,https://www.snowdb.com/catalog/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Diablo,nidecker--diablo,2006,earliest_sourced,verified,https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Divine,nidecker--divine,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Elle,nidecker--elle,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://www.evo.com/shop/snowboard/snowboards/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Escape,nidecker--escape,2001,earliest_sourced,verified,https://www.evo.com/shop/snowboard/snowboards/nidecker | https://web.archive.org/web/200103/http://www.nidecker.com/ | https://web.archive.org/web/200108/http://www.nidecker.com/,,
CATALOG_ONLY,,,,,Nidecker,Gamma,nidecker--gamma,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Gang Band,nidecker--gang-band,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Grom,nidecker--grom,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Gun,nidecker--gun,2026,earliest_sourced,verified,https://thegoodride.com/snowboard-reviews/ | https://thegoodride.com/snowboard-reviews/?brand=jones,,
CATALOG_ONLY,,,,,Nidecker,Legacy,nidecker--legacy,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Legend,nidecker--legend,2006,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Lipstick,nidecker--lipstick,1988,introduced,likely,https://www.michigansnowboardmuseum.com/the-neon-era--other-80s-decks.html,,
CATALOG_ONLY,,,,,Nidecker,Magic,nidecker--magic,2010,earliest_sourced,likely,https://www.snowdb.com/catalog/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Megalight,nidecker--megalight,2001,earliest_sourced,verified,https://www.snowdb.com/catalog/nidecker | https://www.evo.com/shop/snowboard/snowboards/nidecker | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html | https://web.archive.org/web/200104/http://www.nidecker.com/ | https://web.archive.org/web/200108/http://www.nidecker.com/ | https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Mellow,nidecker--mellow,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Merc,nidecker--merc,2026,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Mini Diablo,nidecker--mini-diablo,2006,earliest_sourced,verified,https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Mini Elle,nidecker--mini-elle,2006,earliest_sourced,verified,https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Miss NDK,nidecker--miss-ndk,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Mosquito,nidecker--mosquito,2027,earliest_sourced,verified,https://www.evo.com/shop/snowboard/snowboards/nidecker | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html,,
CATALOG_ONLY,,,,,Nidecker,Nano,nidecker--nano,2009,earliest_sourced,likely,https://www.snowdb.com/catalog/nidecker,,
CATALOG_ONLY,,,,,Nidecker,NBX,nidecker--nbx,2006,earliest_sourced,verified,https://web.archive.org/web/20060321044544/http://www.nidecker.com/snowboards/global_snowboards.php,,
CATALOG_ONLY,,,,,Nidecker,Odyssey,nidecker--odyssey,2027,earliest_sourced,likely,https://www.evo.com/shop/snowboard/snowboards/nidecker,,
CATALOG_ONLY,,,,,Nidecker,Pam,nidecker--pam,2011,earliest_sourced,likely,https://www.snowdb.com/catalog/nidecker,,
