edition_id,series_id,year,edition_label,start_date,end_date,venue,city,country,disciplines,status,status_note,notes,sources,confidence,source_file
shakedown-snowboard-games--2009,shakedown-snowboard-games,2009,2009 Ride Shakedown,2009-04-03,2009-04-04,Mont Saint-Sauveur,Saint-Sauveur,Canada,slopestyle | big-air | jib,held,,"First year with Ride Snowboards as title sponsor. SnowboardQuebec records Sebastien Toutant winning for a second time, aged 16 (not recorded as a result row in this wave).",https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games) | https://www.snowboardquebec.com/histoire/,likely,canada
shakedown-snowboard-games--2010,shakedown-snowboard-games,2010,2010 Ride Shakedown,2010-04-02,2010-04-03,Mont Saint-Sauveur,Saint-Sauveur,Canada,slopestyle | big-air | jib,held,,"First year the series ran a US stop as well, at Snoqualmie, Washington on 12-13 March 2010.",https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games),likely,canada
shakedown-snowboard-games--2011,shakedown-snowboard-games,2011,2011 Ride Shakedown,,,Mont Saint-Sauveur,Saint-Sauveur,Canada,slopestyle | big-air | jib,held,,"Series ran stops in Germany, the USA and Canada this year; Canadian dates not given in the source. SnowboardQuebec records Sebastien Toutant winning a third time.",https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games) | https://www.snowboardquebec.com/histoire/,likely,canada
shakedown-snowboard-games--2012,shakedown-snowboard-games,2012,2012 Ride Shakedown,2012-03-30,2012-03-31,Mont Saint-Sauveur,Saint-Sauveur,Canada,slopestyle | big-air | jib,held,,,https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games),likely,canada
shakedown-snowboard-games--2013,shakedown-snowboard-games,2013,2013 Ride Shakedown,2013-04-05,2013-04-06,Mont Saint-Sauveur,Saint-Sauveur,Canada,slopestyle | big-air | jib,held,,,https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games),likely,canada
shakedown-snowboard-games--2014,shakedown-snowboard-games,2014,2014 Ride Shakedown,2014-04-04,2014-04-05,Mont Saint-Sauveur,Saint-Sauveur,Canada,slopestyle | big-air | jib,held,,,https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games),likely,canada
shakedown-snowboard-games--2015,shakedown-snowboard-games,2015,2015 Shakedown,2015-04-04,2015-04-04,Mont Saint-Sauveur,Saint-Sauveur,Canada,slopestyle | big-air | jib,held,,"Last edition listed by the event's own edition table. SnowboardQuebec's timeline places a cancelled Shakedown season in its 2015 entry, and CBC reported a Shakedown cancellation in January 2016 for lack of sponsorship and snow; whether the 2015 contest ran and the 2016 one was cancelled is unresolved - see open questions.",https://en.wikipedia.org/wiki/Shakedown_(Snowboard_Games) | https://www.snowboardquebec.com/histoire/,likely,canada
showcase-showdown--1997,showcase-showdown,1997,1997 Showcase Showdown (first edition),1997-02-01,1997-02-01,Blackcomb Mountain,Whistler,Canada,,held,,"Whistler Blackcomb's 60th anniversary timeline dates the first Showcase Showdown to 1 February 1997. Snowboard Magazine's billing of the 2015 event as the 18th annual implies a 1998 start instead; the discrepancy is unresolved. The Whistler Museum separately records a Showcase Snowboards halfpipe competition on Blackcomb in 1992, won in the male 18-plus category by Whistler's Robin Dow, which may be a predecessor.",https://www.whistlerblackcomb.com/explore-the-resort/discover/whistler-blackcomb-60-anniversary.aspx | https://whistlermuseum.org/2022/04/05/snowboard-park-no-skiers-allowed/,likely,canada
showcase-showdown--2015,showcase-showdown,2015,18th annual Showcase Showdown,2015-03-14,2015-03-15,"Nintendo Terrain Park, Blackcomb Mountain",Whistler,Canada,big-air | rail-jam,held,,"Big air with a junior rail jam added for the first time. $22,000 in total prizes; $10,000 to the pro men's winner plus a start in the WSSF Monster Energy Shred Show. Presented by Monster Energy, Burton and Vans, with an after-party featuring Anti-Flag. Snowboard Magazine lists the contest date as Saturday 14 March; the Georgia Straight gives 14-15 March.",https://snowboardmag.com/news/whistler-blackcombs-18th-annual-showcase-showdown-returns-march-14 | https://www.straight.com/life/402596/showcase-showdown-and-whistler-ski-and-snowboard-fest-go-far-beyond-rock-n-snow,verified,canada
sidesurfers-banked-slalom--2026,sidesurfers-banked-slalom,2026,2026 Sidesurfers Banked Slalom,2026-03-21,2026-03-21,Sugarbush Resort,"Warren, Vermont",USA,banked-slalom,held,,"Dates from a third-party events roundup, not from the organiser.",https://localfreshies.com/banked-slalom-event-showcase/,likely,us-grassroots
snoboard-shop-north-american-championships--1985,snoboard-shop-north-american-championships,1985,1985 Snoboard Shop North American Snowboarding Championships (first edition),,,,,Canada,other,held,,"SnowboardQuebec's history page states Ken Achenbach's Snoboard Shop launched the North American Snowboarding Championships in Alberta in 1985 with a $20,000 purse, calling it the first snowboard event held in Canada, and says the series ended in 1988. Venue for 1985 is unconfirmed: the 1987 edition is sourced to Sunshine Village and later accounts describe an annual May long weekend contest there, but the one source naming a 1985 result places the event 'in Calgary'.",https://www.snowboardquebec.com/histoire/ | https://snowboarding8090.com/history/ | https://kootenaymountainculture.com/meet-the-men-who-brought-snowboarding-to-canada/,likely,wave2-canada
snoboard-shop-north-american-championships--1987,snoboard-shop-north-american-championships,1987,1987 Snoboard Shop North American Championships,1987-05,1987-05,Sunshine Village,Banff,Canada,other,held,,"Held on the May long weekend with a $20,000 purse. A photograph of Dave Achenbach from this event ran on the cover of the first issue of TransWorld Snowboarding. Exact dates and the disciplines run were not sourced.",https://kootenaymountainculture.com/meet-the-men-who-brought-snowboarding-to-canada/,likely,canada
snoboard-shop-north-american-championships--1988,snoboard-shop-north-american-championships,1988,1988 Snoboard Shop North American Snowboarding Championships,,,Mt Norquay,Banff,Canada,other,held,Venue changed: Sunshine Village withdrew from hosting mid-season and Mt Norquay took the event on.,Norquay's own history says hosting the event put the resort on the cover of TransWorld Snowboarding. SnowboardQuebec's history records 1988 as the final year of the series.,https://banffnorquay.com/blog/lift-lines-humans-of-norquay-a-hill-makes-space-for-snowboarding/ | https://www.snowboardquebec.com/histoire/,likely,canada
snowboard-jamboree--2013,snowboard-jamboree,2013,2013 Snowboard Jamboree / FIS Snowboarding World Championships,2013-01-18,2013-01-27,Stoneham Mountain Resort,Stoneham-et-Tewkesbury,Canada,big-air | halfpipe | slopestyle | boardercross | parallel-giant-slalom | parallel-slalom,held,,"The 2013 FIS Snowboarding World Championships were staged at Stoneham on these dates. Ski Canada's 2014 preview describes the 2014 Jamboree as the 9th edition, which places the 2013 festival as the 8th.",https://en.wikipedia.org/wiki/FIS_Snowboarding_World_Championships_2013 | https://www.skicanada.org/snowboard-world-cup-returns-stoneham-quebec-city/,likely,canada
snowboard-jamboree--2014,snowboard-jamboree,2014,9th Snowboard Jamboree,2014-01-16,2014-01-19,Stoneham Mountain Resort and Quebec City,Quebec City,Canada,big-air | slopestyle | halfpipe,held,,Billed as the 9th Snowboard Jamboree and the 15th World Cup held in Quebec. First year the event was sanctioned as a 5-star World Snowboard Tour stop and first year it offered three freestyle World Cup disciplines. Last international snowboard competition before the Sochi 2014 Olympics. Stairsmasters video contest returned.,https://www.skicanada.org/snowboard-world-cup-returns-stoneham-quebec-city/ | https://www.skicanada.org/stoneham-snowboard-jamboree-now-world-cup-event/,verified,canada
snowboard-jamboree--2015,snowboard-jamboree,2015,10th Snowboard Jamboree,2015-02-19,2015-02-22,"Stoneham Mountain Resort and Ilot Fleurie, Quebec City",Quebec City,Canada,big-air | slopestyle,held,"The halfpipe World Cup scheduled for 22 February at Stoneham was cancelled: organisers cited a significant lack of snow, warm weather and a labour dispute making an FIS-standard pipe impossible.","10th edition and the 16th FIS Snowboard World Cup held at the festival. Big air on 20 February at Ilot Fleurie in downtown Quebec City, slopestyle on 21 February at Stoneham. About 200 athletes from more than 20 countries. First time 19 women contested big air at a World Cup here. Stairsmasters video contest ran alongside.",https://snowboardmag.com/news/quebec-city-snowboard-jamboree-festival-back-for-10th-edition | https://www.snowboardquebec.com/2014/snowboard-jamboree/,verified,canada
snowboard-jamboree--2016,snowboard-jamboree,2016,2016 Snowboard Jamboree,2016-02-12,2016-02-14,Ilot Fleurie,Quebec City,Canada,big-air,held,,"Moved entirely into downtown Quebec City and cut back to a single big air World Cup, carrying both FIS and TTR World Snowboard Tour points. Maxence Parrot worked on the venue build. Programme also included the Stairsmasters video contest and the IF3 film festival. Organisers described 16 years of World Cup racing in the region and seven consecutive World Cups in Quebec City from 2009.",https://www.firsttracksonline.com/2015/10/01/quebecs-world-cup-jamboree-goes-urban/,verified,canada
snowboard-jamboree--2018,snowboard-jamboree,2018,2018 Jamboree Big Air World Cup Finals,2018-03-22,2018-03-25,Quebec City,Quebec City,Canada,big-air,held,,Listed on Canada Snowboard's 2017-18 domestic calendar as the Jamboree Big Air World Cup Finals.,https://www.canadasnowboard.ca/en/news/?id=1213,verified,canada
snowboard-jamboree--2019,snowboard-jamboree,2019,2019 Jamboree Snowboard and Ski Big Air,2019-03-15,2019-03-17,Quebec City,Quebec City,Canada,big-air,held,,Listed on Canada Snowboard's 2018-19 domestic calendar as the Jamboree Snowboard and Ski Big Air.,https://www.canadasnowboard.ca/en/news/?id=1259,verified,canada
snowboard-masters-japan--2024,snowboard-masters-japan,2024,SBM BANKED+ 2024,2024-03-29,2024-03-30,"Yamabiko B Course, Nozawa Onsen Ski Resort","Nozawa Onsen, Nagano",Japan,banked-slalom,held,"Run as a banked slalom rather than SBM's usual freeride-performance and obstacle-slalom format, because seasonal conditions made it impossible to prepare the standard courses.","Open practice Friday 29 March, competition Saturday 30 March. 150 men and 100 women; entrants had to be 18 or over and resident in Japan. Entry JPY 2,000, JPY 1,000 for JSBA/PSA members.",https://steep.jp/en/custom/sbmbanked/,verified,intl-other
snowboard-world-cup-pre-fis--1991,snowboard-world-cup-pre-fis,1991,1991 Victoria World Cup Japan,,,Rusutsu Resort,Rusutsu,Japan,,held,,"Snowboarder/TransWorld 1990s timeline: the Victoria World Cup Japan at Rusutsu, with over one million dollars spent, was 'the richest contest so far'. No dates, format or podium given. This is a single tour stop, not a full season row.",https://www.snowboarder.com/news/snowboard-history-timeline-part-31990s,likely,legacy-80s-90s
spring-battle--2007,spring-battle,2007,Absolut Park Spring Battle 2007,2007-03-31,2007-04-01,Absolut Park,Flachauwinkl,Austria,slopestyle | rail-jam,held,Saturday's main contest was postponed because of weather and replaced by a Best Trick Session on the last three obstacles.,Sunday ran as the TTR 3-Star event with qualification runs and finals; skate sessions and a party ran alongside.,https://onboardmag.com/news/snowboarding-events/absolut-park-spring-battle-2007-snowboard.html,verified,intl-other
spring-battle--2025,spring-battle,2025,Spring Battle 2025,2025-03-08,2025-03-12,Absolut Park,Flachauwinkl,Austria,slopestyle | rail-jam,held,,"WSF Elite Level Event counting for the World Snowboard Points List, EUR 65,000 prize purse. Riders had several days to film single-take runs with follow-cam filmers (no editing permitted), judged afterwards by an international WSF panel. Snowboard slopestyle on the Absolut Park kicker line; Best Trick Rail open to snowboarders and freeskiers in a dedicated jib park. Award ceremony 14 March at Haus Flachau.",https://www.absolutpark.com/en/spring-battle-25/,verified,intl-other
stylewars-australia--2007,stylewars-australia,2007,Stylewars 007 presented by Oakley,2007-08-27,2007-09-02,Falls Creek,"Falls Creek, Victoria",Australia,slopestyle,held,,Swatch TTR 3-Star. Ran the week after the Garnier Fructis Australian Open at Perisher Blue.,https://www.worldsnowboardfederation.org/events-in-australia/,verified,intl-other
stylewars-australia--2010,stylewars-australia,2010,Stylewars 2010,2010-08-23,2010-08-25,Falls Creek,"Falls Creek, Victoria",Australia,slopestyle,held,,"Billed by the WSF as Australia's biggest Swatch TTR tour event (4-Star), drawing riders from across the southern hemisphere.",https://www.worldsnowboardfederation.org/?s=Stylewars,likely,intl-other
stylewars-australia--2011,stylewars-australia,2011,Stylewars 2011,2011-08-23,,,,Australia,slopestyle | rail-jam,held,Slopestyle scaled back from three days to two.,"25 riders. A '28 Stairs' rail jam ran alongside. Scotty James, then 17, led after day one; Gjermund Braaten withdrew injured. The WSF report is dated 23 August 2011 and does not name the resort.",https://www.worldsnowboardfederation.org/stylewars-2011-australia/,likely,intl-other
sugarloaf-banked-slalom--2026,sugarloaf-banked-slalom,2026,2026 Sugarloaf Banked Slalom,2026-03-21,2026-03-21,Sugarloaf,"Carrabassett Valley, Maine",USA,banked-slalom,held,,Also referred to as the Mike Baker Banked Slalom. Dates from a third-party events roundup.,https://localfreshies.com/banked-slalom-event-showcase/,likely,us-grassroots
suomi-tour--2015,suomi-tour,2015,Suomi Tour 2015,2015-02-07,2015-04-12,,,Finland,slopestyle | halfpipe,held,,"Four stops: Vuokatti (7-8 Feb), Ounasvaara (21-22 Feb), Talma (14-15 Mar) and Ruka (9-12 Apr, run as SM15, the Finnish championships). Grom, Rookie and Open categories; EUR 35 entry with an FSA licence covering the three regional events; Burton Riglet park and coaching for parents and non-competing young riders.",https://www.worldsnowboardfederation.org/suomi-tour-finland/,verified,intl-other
swiss-snowboard-championships--2014,swiss-snowboard-championships,2014,Swiss Freestyle Snowboard Championships 2014,2014-04-11,2014-04-12,Corvatsch,"Silvaplana, Engadin",Switzerland,slopestyle | halfpipe,held,,"Closing event of the Swiss-Ski Audi Snowboard Series season, and the first time in years that the snowboard freestyle championships were held together with the freeskiers.",https://www.worldsnowboardfederation.org/audi-snowboard-series/,verified,intl-other
tenjin-banked-slalom--2012,tenjin-banked-slalom,2012,Tenjin Banked Slalom 2012,2012-03-03,2012-03-04,Tenjindaira,"Minakami, Gunma",Japan,banked-slalom,held,,"Listed by the WSF as Japan's banked slalom, roughly 1.5 hours from Tokyo. Earliest edition found.",https://www.worldsnowboardfederation.org/wsf-support-banked-slalom-all-around/,verified,intl-other
