id,external_ref,name,series_id,year,start_date,end_date,event_type,description,community_status,catalog_status,catalog_status_note,date_precision,venue_name,city,country,disciplines,sources,confidence
the-arctic-challenge--2005,the-arctic-challenge--2005,The Arctic Challenge 2005,the-arctic-challenge,2005,2005-03-29,2005-04-06,contest,Last edition held above the Arctic Circle; from 2006 the event moved to the Oslo area. Show sessions replaced the cancelled contests.,verified,held,"Arctic storms forced relocations; the halfpipe and slopestyle were cancelled and only the Tromsø quarterpipe ran, in pouring rain.",day,"Tromsø, Finnsnes and Stamsund",Tromsø,Norway,"{""halfpipe"",""quarterpipe"",""slopestyle""}","{""https://www.the-arctic-challenge.com/"",""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/"",""https://en.wikipedia.org/wiki/Arctic_Challenge""}",verified
the-arctic-challenge--2006,the-arctic-challenge--2006,The Arctic Challenge 2006,the-arctic-challenge,2006,2006,,contest,First edition in Oslo.,verified,held,Major weather delays; scaffolding had to be replaced before the event.,year,,Oslo,Norway,{},"{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/""}",verified
the-arctic-challenge--2007,the-arctic-challenge--2007,The Arctic Challenge 2007,the-arctic-challenge,2007,2007-03-02,,contest,"Terje Haakonsen set a quarterpipe air record of 9.8 m above the lip, beating Heikki Sorsa's 9.3 m from 2001. Venue not stated in the sources I opened. [QA-corrected: venue and date taken from the cited the-house.com history, which the original row overlooked.]",unverified,held,,day,Oslo,,Norway,"{""quarterpipe""}","{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/"",""https://en.wikipedia.org/wiki/Arctic_Challenge""}",likely
the-arctic-challenge--2008,the-arctic-challenge--2008,Oakley Arctic Challenge 2008,the-arctic-challenge,2008,2008,,contest,"About 7,000 spectators in good weather.",verified,held,,year,Holmenkollen,Oslo,Norway,{},"{""https://www.the-house.com/portal/the-history-of-the-oakley-arctic-challenge/""}",verified
the-arctic-challenge--2010,the-arctic-challenge--2010,Oakley Arctic Challenge 2010,the-arctic-challenge,2010,2010-03-04,2010-03-07,contest,"TTR 6Star slopestyle. Practice and a downtown Oslo grand opening on Thursday 4 March, semi-finals Saturday 6 March, finals Sunday 7 March; capacity 4,000. Course shaper Claes Hoegstrom. Peetu Piiroinen's win here secured the Swatch TTR world title.",verified,held,,day,,Oslo,Norway,"{""slopestyle""}","{""https://www.worldsnowboardfederation.org/the-oakley-arctic-challenge/"",""https://www.worldsnowboardfederation.org/ttr-winner-of-oakley-arctic-challenge-petuu-piiroinen-secures-swatch-ttr-world/""}",verified
the-arctic-challenge--2011,the-arctic-challenge--2011,Oakley Arctic Challenge 2011,the-arctic-challenge,2011,2011-02-14,2011-02-19,contest,"6Star slopestyle with 30 men and 16 women and a USD 100,000 purse; qualification from the TTR ranking (top 20 men, top 10 women after the Burton European Open), qualifying events and wildcards. Staged as the trial run for the 2012 World Snowboarding Championships.",verified,held,,day,Oslo Vinterpark,Oslo,Norway,"{""slopestyle""}","{""https://www.worldsnowboardfederation.org/the-oakley-arctic-challenge-announces-2011-rider-protocol/"",""https://www.worldsnowboardfederation.org/oakley-arctic-challenge/""}",verified
the-arctic-challenge--2013,the-arctic-challenge--2013,The Arctic Challenge 2013,the-arctic-challenge,2013,2013,2013-03-09,contest,"Main snowboard event on 9 March 2013, with a halfpipe competition (snowboard and freestyle ski) five days earlier; the volunteer call covered 6-13 March. Start date not stated explicitly.",unverified,held,,year,Tryvann vinterpark,Oslo,Norway,"{""halfpipe""}","{""https://www.worldsnowboardfederation.org/wanted-helping-hands-for-the-arctic-challenge/""}",likely
the-arctic-challenge--2014,the-arctic-challenge--2014,The Arctic Challenge 2014,the-arctic-challenge,2014,2014-03-15,2014-03-15,contest,"Rider-designed format: 12 riders arrived 11 March and had the pipe from 12-15 March to decide the arena and contest format themselves, with the public event on Saturday 15 March. Judged on skill, amplitude and creativity rather than a standard run score. 15 years after the 1999 pilot.",verified,held,,day,,Oslo,Norway,"{""halfpipe""}","{""https://whitelines.com/archive/news/terje-haakonsen-releases-new-statement-on-the-arctic-challenge.html"",""https://snowboardmag.com/videos/arctic-challenge-2014-terje-haakonsons-vision"",""https://thesnowboardersjournal.com/blogs/curated-content/the-arctic-challenge-2014-redefining-transition-contests-with-terje-haakonsen""}",verified
the-brits--2009,the-brits--2009,The BRITS 2009 (20th birthday),the-brits,2009,2009-03-28,2009-04-04,contest,"20th birthday edition, billed by the WSF as Europe's longest established winter snowsports festival. Hosted the British Snowboard and Freeski Championships across kids, rookie, pro and Olympian fields; a skiercross ran alongside.",verified,held,,day,Laax,"Laax, Graubuenden",Switzerland,"{""boardercross"",""big-air"",""slopestyle"",""halfpipe""}","{""https://www.worldsnowboardfederation.org/news/the-brits-2009-in-laax/""}",verified
the-brits--2023,the-brits--2023,The BRITS 2023,the-brits,2023,2023-04-01,2023-04-02,contest,First return to Scotland in 32 years. Ran as the TSA British Snowboard Championships alongside the Ellis Brigham British Freeski Championships. Cairngorm built the first British halfpipe in 1991.,verified,held,,day,Cairngorm Mountain,"Aviemore, Scotland",United Kingdom,"{""slopestyle"",""banked-slalom"",""rail-jam""}","{""https://planetski.eu/2023/02/02/the-brits-heads-back-to-its-roots-in-scotland/""}",verified
toyota-big-air--1997,toyota-big-air--1997,1st Toyota Big Air,toyota-big-air,1997,1997,,contest,Inaugural edition. Editions were normally held around 11 February.,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR"",""https://en.wikipedia.org/wiki/Toyota_Big_Air""}",verified
toyota-big-air--1998,toyota-big-air--1998,2nd Toyota Big Air,toyota-big-air,1998,1998,,contest,,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--1999,toyota-big-air--1999,3rd Toyota Big Air,toyota-big-air,1999,1999,,contest,,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2000,toyota-big-air--2000,4th Toyota Big Air,toyota-big-air,2000,2000,,contest,,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2001,toyota-big-air--2001,5th Toyota Big Air,toyota-big-air,2001,2001,,contest,,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2002,toyota-big-air--2002,6th Toyota Big Air,toyota-big-air,2002,2002,,contest,Olympic year; the Japanese Wikipedia notes that in Olympic years the date shifted to late January or late February.,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2003,toyota-big-air--2003,7th Toyota Big Air,toyota-big-air,2003,2003,,contest,,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2004,toyota-big-air--2004,8th Toyota Big Air,toyota-big-air,2004,2004,,contest,,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2005,toyota-big-air--2005,9th Toyota Big Air,toyota-big-air,2005,2005,,contest,,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2006,toyota-big-air--2006,10th Toyota Big Air,toyota-big-air,2006,2006,,contest,Olympic year.,verified,held,,year,Makomanai Open Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2007,toyota-big-air--2007,11th Toyota Big Air,toyota-big-air,2007,2007,,contest,The Makomanai open-air stadium carried the Sekisui Heim naming rights from 2007.,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2008,toyota-big-air--2008,12th Toyota Big Air,toyota-big-air,2008,2008,,contest,,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2009,toyota-big-air--2009,13th Toyota Big Air,toyota-big-air,2009,2009,,contest,,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2010,toyota-big-air--2010,14th Toyota Big Air,toyota-big-air,2010,2010,,contest,Olympic year.,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2011,toyota-big-air--2011,15th Toyota Big Air,toyota-big-air,2011,2011,,contest,Last edition held outdoors at Makomanai.,verified,held,,year,Makomanai Sekisui Heim Stadium,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2012,toyota-big-air--2012,16th Toyota Big Air,toyota-big-air,2012,2012,,contest,"Moved indoors to the Sapporo Dome as a 'full model change', with a 36 m temporary in-run scaffold.",verified,held,,year,Sapporo Dome,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR"",""https://en.wikipedia.org/wiki/Toyota_Big_Air""}",verified
toyota-big-air--2013,toyota-big-air--2013,17th Toyota Big Air,toyota-big-air,2013,2013,,contest,,verified,held,,year,Sapporo Dome,Sapporo,Japan,"{""big-air""}","{""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",verified
toyota-big-air--2014,toyota-big-air--2014,18th Toyota Big Air,toyota-big-air,2014,2014-02-23,2014-02-23,contest,Final edition. The organising office announced on 30 September 2014 that the event would not continue. Date of 23 February 2014 taken from the English Wikipedia article; the Japanese article gives no per-edition dates.,unverified,held,,day,Sapporo Dome,Sapporo,Japan,"{""big-air""}","{""https://en.wikipedia.org/wiki/Toyota_Big_Air"",""https://ja.wikipedia.org/wiki/TOYOTA_BIG_AIR""}",likely
ttr-world-snowboard-tour--2003,ttr-world-snowboard-tour--2003,2002/03 TTR Pro Snowboarding Series season,ttr-world-snowboard-tour,2003,2003,,contest,"First TTR season: nine events worldwide with the Arctic Challenge as the final stop, each event awarding one TTR Medallion and an Arctic Challenge invite. No women's tour until 2005/06. Events: Nissan X-Trail Jam, Nokia Air & Style, O'Neill SB Jam, Burton European Open, Champs Open, Vans Triple Crown of Snowboarding, The Battle, Quiksilver Slopestyle Pro, US Open.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2004,ttr-world-snowboard-tour--2004,2003/04 TTR Pro Snowboarding Series season,ttr-world-snowboard-tour,2004,2004,,contest,"Same nine events as the previous season; the nine TTR medallion winners were invited to the Arctic Challenge, again the tour final.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2005,ttr-world-snowboard-tour--2005,2004/05 TTR World Snowboard Tour season,ttr-world-snowboard-tour,2005,2005,,contest,"Season edition rows use the calendar year the season ended. The Arctic Challenge's own 2005 site published the 2004/2005 TTR Tour standings, with Andy Finch as overall champion, which confirms the season ran.",unverified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.the-arctic-challenge.com/""}",likely
ttr-world-snowboard-tour--2006,ttr-world-snowboard-tour--2006,2005/06 TTR World Snowboard Tour season,ttr-world-snowboard-tour,2006,2006,,contest,"Introduction of the 1-6Star tier system, the TTR ranking system, the first TTR website (ttrworldtour.com) and the official Women's Tour. 67 events in total. The TTR World Ranking list launched 5 December 2005 and the first-ever TTR World Tour Champions were crowned at the US Open.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2007,ttr-world-snowboard-tour--2007,2006/07 TTR World Snowboard Tour season,ttr-world-snowboard-tour,2007,2007,,contest,"First season with a dedicated women's tour, announced 24 October 2006. WSF described a provisional women's calendar of over 20 events offering more than 30 possible results, kicking off with the Burton Abominable Snow Jam at Mt Hood in July 2006 and ending at the Roxy Chicken Jam Finals in Park City, 22-25 March 2007. The Billabong Pro Junior in Australia and the Burton Australian Open were cancelled for poor snow.",verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.worldsnowboardfederation.org/ttr-women-tour-announced/""}",verified
ttr-world-snowboard-tour--2008,ttr-world-snowboard-tour--2008,2007/08 Swatch TTR World Snowboard Tour season,ttr-world-snowboard-tour,2008,2008,,contest,"Introduction of a $250,000 end-of-season prize purse. 176 results registered across four formats from events in 27 nations; 3,417 riders (2,706 men, 711 women) from 41 nations ranked.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
ttr-world-snowboard-tour--2009,ttr-world-snowboard-tour--2009,2008/09 Swatch TTR World Snowboard Tour season,ttr-world-snowboard-tour,2009,2009,,contest,"First of Peetu Piiroinen's three consecutive men's overall titles, per Guinness World Records.",verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.guinnessworldrecords.com/world-records/102159-most-men%E2%80%99s-ttr-world-snowboard-tour-titles""}",verified
ttr-world-snowboard-tour--2010,ttr-world-snowboard-tour--2010,2009/10 Swatch TTR World Snowboard Tour season,ttr-world-snowboard-tour,2010,2010,,contest,Second of Peetu Piiroinen's three consecutive men's overall titles; WSF reported he secured the Swatch TTR world title by winning the Oakley Arctic Challenge in March 2010.,verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.guinnessworldrecords.com/world-records/102159-most-men%E2%80%99s-ttr-world-snowboard-tour-titles"",""https://www.worldsnowboardfederation.org/ttr-winner-of-oakley-arctic-challenge-petuu-piiroinen-secures-swatch-ttr-world/""}",verified
ttr-world-snowboard-tour--2011,ttr-world-snowboard-tour--2011,2010/11 Swatch TTR World Snowboard Tour season,ttr-world-snowboard-tour,2011,2011,,contest,"Third of Peetu Piiroinen's three consecutive men's overall titles, per Guinness World Records.",verified,held,,year,,,multiple,"{""halfpipe"",""slopestyle"",""big-air"",""quarterpipe""}","{""https://www.guinnessworldrecords.com/world-records/102159-most-men%E2%80%99s-ttr-world-snowboard-tour-titles""}",verified
ttr-world-snowboard-tour--2012,ttr-world-snowboard-tour--2012,2011/12 World Snowboard Tour season,ttr-world-snowboard-tour,2012,2012,,contest,"TTR's 10th anniversary season. Highlight was the inaugural World Snowboarding Championships at Oslo Vinterpark in February 2012, developed and owned by TTR and the World Snowboard Federation and run as a 6Star tour event - the first world championships organised by snowboarders since 1999. The Burton European Open was postponed to March, making WCS qualification difficult.",verified,held,,year,,,multiple,{},"{""https://web.archive.org/web/20220302222719/https://worldsnowboardtour.com/history/""}",verified
