model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
rossignol--circuit,rossignol,Rossignol,Circuit,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--circus,rossignol,Rossignol,Circus,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--district,rossignol,Rossignol,District,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--experience,rossignol,Rossignol,Experience,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--justice,rossignol,Rossignol,Justice,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--myth,rossignol,Rossignol,Myth,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--taipan,rossignol,Rossignol,Taipan,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window). | Referenced in One LF review; years not captured,powder,,,verified,,https://www.snowdb.com/catalog/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-one-lf-snowboard-review/
rossignol--temptation,rossignol,Rossignol,Temptation,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/rossignol
rossignol--tesla,rossignol,Rossignol,Tesla,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--trickstick,rossignol,Rossignol,Trickstick,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--jibsaw,rossignol,Rossignol,Jibsaw,2012,earliest_sourced,2027,"Earliest confirmed appearance 2012 (SnowDB catalog archive covers 2008-2012 only); in current lineup, so last_year null.",freestyle,,,verified,Jibsaw MagTek (2012); Jibsaw still listed on evo.,https://www.snowdb.com/catalog/rossignol | https://www.evo.com/shop/snowboard/snowboards/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-jibsaw-snowboard-review/ | https://www.senditdb.com/brands/rossignol
rossignol--krypto,rossignol,Rossignol,Krypto,2012,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2012-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/rossignol
rossignol--xv,rossignol,Rossignol,XV,2014,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production. | Redesigned 2023 (Magnetraction dropped); in 2027 evo lineup,freeride,Xavier de Le Rue,XV,verified,XV Sushi and XV Slashimi siblings.,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://thegoodride.com/snowboard-reviews/rossignol-xv-snowboard-review/ | https://www.senditdb.com/brands/rossignol
rossignol--xv-sushi,rossignol,Rossignol,XV Sushi,2018,earliest_sourced,2027,The Good Ride reviewed 2018-2023; still listed 2027. | Earliest confirmed 2027 (evo listing); still in production.,powder,Xavier de Le Rue,XV,verified,QA-corrected.,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--ampage,rossignol,Rossignol,Ampage,2026,earliest_sourced,,Earliest confirmed 2026 (evo listing); still in production. | Vol. 1 and Vol. 2,freestyle,,,likely,Ampage Vol. 1 and Vol. 2 (2026-2027).,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--soulside,rossignol,Rossignol,Soulside,2026,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,verified,Women's model. | Women's. | QA-corrected.,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--after-hours,rossignol,Rossignol,After Hours,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production.,unknown,,,verified,Women's model.,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--airis,rossignol,Rossignol,Airis,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,verified,Women's model. | Women's.,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--evader,rossignol,Rossignol,Evader,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,verified,,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--jibfluence,rossignol,Rossignol,Jibfluence,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production.,kids,,,verified,,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--juggernaut,rossignol,Rossignol,Juggernaut,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production.,unknown,,,verified,,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--sawblade,rossignol,Rossignol,Sawblade,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,all-mountain,,,verified,,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--slashimi,rossignol,Rossignol,Slashimi,2027,earliest_sourced,,Earliest sourced (XV Slashimi),powder,,XV,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--super-revenant,rossignol,Rossignol,Super Revenant,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,freeride,,,verified,,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--sushi,rossignol,Rossignol,Sushi,2027,earliest_sourced,,Earliest sourced (XV Sushi); Sushi predates,powder,,XV,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--ultraviolet,rossignol,Rossignol,Ultraviolet,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production.,unknown,,,verified,Women's model.,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
rossignol--wu-ji,rossignol,Rossignol,WU-JI,2027,earliest_sourced,,Earliest confirmed 2027 (evo listing); still in production. | Earliest sourced,unknown,,,likely,,https://www.evo.com/shop/snowboard/snowboards/rossignol
rossignol--xv-slashimi,rossignol,Rossignol,XV Slashimi,2027,earliest_sourced,2027,Earliest confirmed 2027 (evo listing); still in production.,powder,Xavier de Le Rue,XV,verified,,https://www.evo.com/shop/snowboard/snowboards/rossignol | https://www.senditdb.com/brands/rossignol
roxy--ally,roxy,Roxy,Ally,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,verified,Ally MTX / BTX. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--eminence,roxy,Roxy,Eminence,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Eminence MTX/BTX/C2 BTX. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--envi,roxy,Roxy,Envi,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Envi MTX Bamboo / BTX / C2 BTX. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--inspire,roxy,Roxy,Inspire,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--ollie-pop,roxy,Roxy,Ollie Pop,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,freestyle,,,verified,Ollie Pop BTX / C2 BTX. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--roxy-girl,roxy,Roxy,Roxy Girl,2009,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2009-2010 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--silhouette,roxy,Roxy,Silhouette,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Silhouette Banana 2012. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
roxy--sugar,roxy,Roxy,Sugar,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,all-mountain,,,verified,Sugar Banana (2012); Flowers/Letters/B&W/Day Dreamer graphics. Built by Mervin Manufacturing (Whitelines brand guide).,https://www.snowdb.com/catalog/roxy | https://whitelines.com/snowboard-gear/before-you-buy/guide-to-snowboard-brands.html
salomon--500-pro-fr,salomon,Salomon,500 Pro FR,1999,introduced,1999,,freestyle,,,likely,Michele Taggart-inspired women's board.,https://www.snowboarder.com/news/how-the-1999-womens-boards-stack-up-a-review
salomon--550,salomon,Salomon,550,2000,introduced,2000,,all-mountain,,,likely,,https://www.snowboarder.com/news/snowboard-lifes-top-25-board-test-2000 | https://www.snowboarder.com/news/board-test-board-specs
salomon--daniel-franck,salomon,Salomon,Daniel Franck,2000,introduced,2000,,freestyle,Daniel Franck,,likely,,https://www.snowboarder.com/news/board-test-board-specs
salomon--fra,salomon,Salomon,FRA,2000,introduced,2000,,all-mountain,,,likely,,https://www.snowboarder.com/news/snowboard-lifes-top-25-board-test-2000 | https://www.snowboarder.com/news/board-test-board-specs
salomon--frs,salomon,Salomon,FRS,2000,introduced,2000,,alpine,,,likely,Freecarve category.,https://www.snowboarder.com/news/board-test-board-specs
salomon--era,salomon,Salomon,Era,2004,earliest_sourced,2012,First confirmed 2004; last confirmed 2012. | Listed on brand site (Wayback) for MY2005; may predate,freeride,,,verified,"Josh Dirksen rode a 'Salomon ERA 163' (TransWorld, Oct 2003); SnowDB lists Era 2008-2012 (Benedek Era pro variant 2008). | MY2005 all-boards page lists the Era family as: Era, Ivy Era, Forecast Era, DB Era, Kama Era, JD Era (pro/graphic variants of the Era). 'Era' still listed MY2006.",https://snowboarder.com/transworld-snowboarding-archive/snowboarding-uncategorized/what-the-pros-are-rockin-josh-dirksen | https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--ace,salomon,Salomon,Ace,2005,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Seen on brand site (Wayback) 200708-200809; may predate first snapshot | Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,Ace Magnum 2009. | Site slug 'ACE-1-788' (product category 1 = boards on the 2007-08 site). | Listed MY2005 and MY2006.,https://www.snowdb.com/catalog/salomon | https://web.archive.org/web/200708/http://www.salomonsnowboard.com/ | https://web.archive.org/web/200809/http://www.salomonsnowboard.com/ | https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--a-m-p,salomon,Salomon,A.M.P.,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,Listed as 'A.M.P.' MY2005 and 'Amp' MY2006.,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp | https://web.archive.org/web/20051126113649/http://www.salomonsnowboard.com/caus/products/product_line.asp
salomon--faction,salomon,Salomon,Faction,2005,earliest_sourced,,Listed on brand site (Wayback) for MY2005; may predate,unknown,,,verified,,https://web.archive.org/web/20050312063453/http://www.salomonsnowboard.com/hk/all_boards.asp
