model_id,brand_id,brand_name,model_name,first_year,year_basis,last_year,year_note,category,pro_rider,series_or_family,confidence,notes,sources
morrow--truth,morrow,Morrow,Truth,2003,earliest_sourced,2009,Seen on brand site (Wayback) 200304-200812; may predate first snapshot,unknown,,,likely,Site slug 'Truth'.,https://web.archive.org/web/200304/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--fury,morrow,Morrow,Fury,2004,earliest_sourced,2009,Seen on brand site (Wayback) 200310-200812; may predate first snapshot,unknown,,,likely,Site slug 'fury'.,https://web.archive.org/web/200310/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--source,morrow,Morrow,Source,2004,earliest_sourced,2009,Seen on brand site (Wayback) 200310-200812; may predate first snapshot,unknown,,,likely,Site slug 'Source'.,https://web.archive.org/web/200310/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--generation,morrow,Morrow,Generation,2005,earliest_sourced,2009,Seen on brand site (Wayback) 200412-200812; may predate first snapshot,unknown,,,likely,Site slug 'Generation'.,https://web.archive.org/web/200412/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--mantra,morrow,Morrow,Mantra,2005,earliest_sourced,2009,Seen on brand site (Wayback) 200412-200812; may predate first snapshot,unknown,,,likely,Site slug 'Mantra'.,https://web.archive.org/web/200412/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--clutch,morrow,Morrow,Clutch,2006,earliest_sourced,2009,Seen on brand site (Wayback) 200603-200812; may predate first snapshot,unknown,,,likely,Site slug 'Clutch'.,https://web.archive.org/web/200603/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--hemisphere,morrow,Morrow,Hemisphere,2006,earliest_sourced,2009,Seen on brand site (Wayback) 200603-200812; may predate first snapshot,unknown,,,likely,Site slug 'Hemisphere'.,https://web.archive.org/web/200603/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--lithium,morrow,Morrow,Lithium,2006,earliest_sourced,2009,Seen on brand site (Wayback) 200603-200812; may predate first snapshot,unknown,,,likely,Site slug 'Lithium'.,https://web.archive.org/web/200603/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--lotus,morrow,Morrow,Lotus,2006,earliest_sourced,2009,Seen on brand site (Wayback) 200603-200812; may predate first snapshot,unknown,,,likely,Site slug 'Lotus'.,https://web.archive.org/web/200603/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--mini-wildflower,morrow,Morrow,Mini Wildflower,2006,earliest_sourced,2009,Seen on brand site (Wayback) 200603-200812; may predate first snapshot,kids,,Wildflower,likely,Site slug 'Mini_Wildflower'. Girls' version of the Wildflower.,https://web.archive.org/web/200603/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--peak,morrow,Morrow,Peak,2006,earliest_sourced,2009,Seen on brand site (Wayback) 200603-200812; may predate first snapshot,unknown,,,likely,Site slug 'Peak'.,https://web.archive.org/web/200603/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--rv,morrow,Morrow,RV,2006,earliest_sourced,2009,Seen on brand site (Wayback) 200603-200812; may predate first snapshot,unknown,,,likely,Site slug 'RV'.,https://web.archive.org/web/200603/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--siphon,morrow,Morrow,Siphon,2006,earliest_sourced,2006,Seen on brand site (Wayback) 200603-200603; may predate first snapshot,unknown,,,likely,Site slug 'Siphon'.,https://web.archive.org/web/200603/http://www.morrowsnowboards.com/
morrow--challenger,morrow,Morrow,Challenger,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200810-200812; may predate first snapshot,unknown,,,likely,Site slug 'challenger'.,https://web.archive.org/web/200810/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--dream,morrow,Morrow,Dream,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200810-200812; may predate first snapshot,unknown,,,likely,Site slug 'dream'.,https://web.archive.org/web/200810/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--invasion,morrow,Morrow,Invasion,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200810-200812; may predate first snapshot,unknown,,,likely,Site slug 'invasion'.,https://web.archive.org/web/200810/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--kick,morrow,Morrow,Kick,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200810-200812; may predate first snapshot,unknown,,,likely,Site slug 'kick'.,https://web.archive.org/web/200810/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--slider,morrow,Morrow,Slider,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200809-200812; may predate first snapshot,unknown,,,likely,Site slug 'slider'. slider_girls variant folded.,https://web.archive.org/web/200809/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
morrow--tray,morrow,Morrow,Tray,2009,earliest_sourced,2009,Seen on brand site (Wayback) 200810-200812; may predate first snapshot,unknown,,,likely,Site slug 'tray'.,https://web.archive.org/web/200810/http://www.morrowsnowboards.com/ | https://web.archive.org/web/200812/http://www.morrowsnowboards.com/
moss-snowstick--jellyfish,moss-snowstick,Moss Snowstick,Jellyfish,,unknown,,In 2026-27 lineup,powder,,Step Back Rocker,likely,,https://www.mosssnowstick.com/
moss-snowstick--little-fluffy,moss-snowstick,Moss Snowstick,Little Fluffy,,unknown,,In 2026-27 lineup,powder,,Step Back Rocker,likely,,https://www.mosssnowstick.com/
moss-snowstick--modern-fish,moss-snowstick,Moss Snowstick,Modern Fish,,unknown,,In 2026-27 lineup,powder,,Snowsurf Camber,likely,,https://www.mosssnowstick.com/
moss-snowstick--pq,moss-snowstick,Moss Snowstick,PQ,,unknown,,In 2026-27 lineup (PQ45/PQ49/PQ54 EX); Performance Quad series,powder,,Snowsurf Camber,likely,,https://www.mosssnowstick.com/
moss-snowstick--pt,moss-snowstick,Moss Snowstick,PT,,unknown,,In 2026-27 lineup (PT52/58/64),powder,,Snowsurf Camber,likely,,https://www.mosssnowstick.com/
moss-snowstick--sw,moss-snowstick,Moss Snowstick,SW,,unknown,,In 2026-27 lineup (SW26-SW70); Swallow series,swallowtail,,Snowsurf Camber,likely,,https://www.mosssnowstick.com/
moss-snowstick--u,moss-snowstick,Moss Snowstick,U,,unknown,,"In 2026-27 lineup (U2-U5, U4 EX)",powder,,Snowsurf Camber,likely,,https://www.mosssnowstick.com/
moss-snowstick--wing,moss-snowstick,Moss Snowstick,Wing,,unknown,,In 2026-27 lineup (WING SW 67),powder,Makoto Iguchi,Snowsurf Camber,likely,Designed by Iguchi Makoto.,https://www.mosssnowstick.com/
never-summer--premier,never-summer,Never Summer,Premier,2005,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Listed on brand site (Wayback) for MY2005; may predate,freeride,,,verified,Listed as Premier / Premier T5 (2008) and Premier F1 / F1-R (2009-2012). | Shown on the '05 Snowboards' page (MY2005); in the 06-07 and 07-08 lineups.,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20051024184546/http://neversummer.com/boards.php | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--evo,never-summer,Never Summer,Evo,2007,earliest_sourced,,"Earliest confirmed 2008; last confirmed appearance unknown. SnowDB archive covers model years 2008-2012 only, so the real run may be longer. | Listed on brand site (Wayback) for MY2007; may predate",freestyle,,,verified,"Park twin; Evo-R (2009-2010), Evo Mini (2011-2012). Reviewed by The Good Ride (undated). | In the 06-07 and 07-08 lineups.",https://www.snowdb.com/catalog/never-summer | https://thegoodride.com/snowboard-reviews/never-summer-evo-snowboard-review-and-buying-advice/ | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--heritage,never-summer,Never Summer,Heritage,2007,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Listed on brand site (Wayback) for MY2007; may predate,all-mountain,,,verified,Heritage / Heritage X / Heritage-R. | In the 06-07 and 07-08 lineups.,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--infinity,never-summer,Never Summer,Infinity,2007,earliest_sourced,,2008-2012 and 2026-2027 confirmed; middle years not checked. | Earliest sourced; long-running women's model | Listed on brand site (Wayback) for MY2007; may predate,all-mountain,,,verified,"Women's all-mountain; 2008-2012 in SnowDB, back in 2026-2027 listings. | Women's. | In the 06-07 and 07-08 lineups.",https://www.snowdb.com/catalog/never-summer | https://www.evo.com/shop/snowboard/snowboards/never-summer | https://thegoodride.com/snowboard-reviews/ | https://thegoodride.com/snowboard-reviews/?brand=jones | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--legacy,never-summer,Never Summer,Legacy,2007,earliest_sourced,,Earliest confirmed 2008; last confirmed 2014. | Listed on brand site (Wayback) for MY2007; may predate,all-mountain,,,verified,"All-mountain freeride; SnowDB 2008-2012, evo lists a 2014 Legacy, Snowboarder gear page. | In the 06-07 and 07-08 lineups.",https://www.snowdb.com/catalog/never-summer | https://www.evo.com/outlet/snowboards/never-summer-legacy-snowboard | https://www.snowboarder.com/gear/never-summer-legacy-snowboard/ | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--premier-t5,never-summer,Never Summer,Premier T5,2007,earliest_sourced,,Listed on brand site (Wayback) for MY2007; may predate,unknown,,Premier,verified,Listed as 'T5' in the 06-07 lineup and 'Premier T5' in the 07-08 lineup; treated as one model.,https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--revolver,never-summer,Never Summer,Revolver,2007,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Listed on brand site (Wayback) for MY2007; may predate,freestyle,,,verified,In the 06-07 and 07-08 lineups.,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--sl,never-summer,Never Summer,SL,2007,earliest_sourced,,Earliest confirmed 2008; last confirmed 2012. | Listed on brand site (Wayback) for MY2007; may predate,all-mountain,,,verified,SL / SL-R; evo lists a 2012 SL. | In the 06-07 and 07-08 lineups.,https://www.snowdb.com/catalog/never-summer | https://www.evo.com/outlet/snowboards/never-summer-sl-black-snowboard | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--summit,never-summer,Never Summer,Summit,2007,earliest_sourced,,Earliest confirmed 2008; still in production as Summit T3 Splitboard. | Listed on brand site (Wayback) for MY2007; may predate,splitboard,,,verified,Summit and Summit Custom Split (2008-2012); 'Summit T3 Splitboard' in 2027 line. | 06-07 site text: Titan and Summit share the MICROLAM laminate. In the 06-07 and 07-08 lineups.,https://www.snowdb.com/catalog/never-summer | https://neversummer.com/collections/mens-snowboards | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--system,never-summer,Never Summer,System,2007,earliest_sourced,2009,Confirmed in SnowDB catalog archive for model years 2008-2009 (archive covers 2008-2012 only; run may extend outside that window). | Listed on brand site (Wayback) for MY2007; may predate,unknown,,,verified,In the 06-07 and 07-08 lineups.,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--titan,never-summer,Never Summer,Titan,2007,earliest_sourced,2010,Confirmed in SnowDB catalog archive for model years 2008-2010 (archive covers 2008-2012 only; run may extend outside that window). | Listed on brand site (Wayback) for MY2007; may predate,freeride,,,verified,Stiff freeride board; Titan TX variant. Last confirmed 2010. | 06-07 site text: Titan and Summit share the MICROLAM laminate. In the 06-07 and 07-08 lineups.,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20061023012705/http://www.neversummer.com/board.php | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--pandora,never-summer,Never Summer,Pandora,2008,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2008-2012 (archive covers 2008-2012 only; run may extend outside that window). | Listed on brand site (Wayback) for MY2008; may predate,unknown,,,verified,Women's. | In the 07-08 lineup; women's board (category not stated on page).,https://www.snowdb.com/catalog/never-summer | https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--titan-tx,never-summer,Never Summer,Titan TX,2008,earliest_sourced,,Listed on brand site (Wayback) for MY2008; may predate,unknown,,Titan,verified,In the 07-08 lineup alongside the Titan.,https://web.archive.org/web/20071016064053/http://www.neversummer.com/snowboards.html
never-summer--lotus,never-summer,Never Summer,Lotus,2009,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2009-2012 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,Women's.,https://www.snowdb.com/catalog/never-summer
never-summer--circuit,never-summer,Never Summer,Circuit,2010,earliest_sourced,2011,Confirmed in SnowDB catalog archive for model years 2010-2011 (archive covers 2008-2012 only; run may extend outside that window).,unknown,,,likely,,https://www.snowdb.com/catalog/never-summer
never-summer--raptor,never-summer,Never Summer,Raptor,2011,earliest_sourced,2012,Confirmed in SnowDB catalog archive for model years 2011-2012 (archive covers 2008-2012 only; run may extend outside that window).,freeride,,,verified,Raptor / Raptor X; Snowboarder gear page.,https://www.snowdb.com/catalog/never-summer | https://www.snowboarder.com/gear/never-summer-raptor-snowboard/
